,Date,Nationality,Visitor_Index,Seat_Index,Outbound_Index,Stock index value,Temperature Difference,Oil Price,Exchange Rate to USD,Google Searches,Flight Prices,Trade Flows,Visa Policy,Vacation Days
447,2017-04-01,Brazil,141.2101338107069,125.11728279226871,98.86805236963518,65403.2,10.0,52.16,0.318452,66.0,1098.952933,6502.4,0.0,2.0
448,2017-05-01,Brazil,119.99192998338886,129.28785888534435,98.86805236963518,62711.5,15.0,49.89,0.312121,65.0,1168.20472,7133.6,0.0,1.0
449,2017-06-01,Brazil,89.07721203456587,125.11728279226871,98.86805236963518,62900.0,18.0,46.17,0.303662,62.0,1164.5292,6626.4,0.0,11.0
450,2017-07-01,Brazil,113.8576932451503,129.28785888534435,98.86805236963518,65920.4,22.0,47.66,0.31157199999999996,74.0,1251.01815,5728.761617,0.0,23.0
451,2017-08-01,Brazil,79.73155929516392,127.40195158566334,98.86805236963518,70835.1,14.0,49.94,0.31709,54.0,1130.1213369999998,4971.0717700000005,0.0,0.0
452,2017-09-01,Brazil,125.06477519678343,125.11728279226871,98.86805236963518,74293.5,12.0,52.95,0.31945999999999997,55.0,1245.586635,4569.674540999999,0.0,3.0
453,2017-10-01,Brazil,150.28562533411713,129.28785888534435,98.86805236963518,74308.5,6.0,54.92,0.31379,55.0,1108.255214,4587.306911,0.0,2.0
454,2017-11-01,Brazil,124.4443670669586,125.11728279226871,98.86805236963518,71971.0,5.0,59.93,0.30644299999999997,54.0,1183.207762,2957.756644,0.0,3.0
455,2017-12-01,Brazil,183.1168698167041,129.28785888534435,98.86805236963518,76402.1,2.0,61.19,0.303384,66.0,1522.190538,4435.28403,0.0,11.0
456,2018-01-01,Brazil,181.64323248469609,129.630324638769,112.17877954792671,84912.7,1.0,66.23,0.302126,61.25,1534.9097578228955,2125.3586529999993,0.0,1.0
457,2018-02-01,Brazil,160.58258630525953,107.09326327641209,112.17877954792671,85353.6,1.0,63.46,0.30775,62.0,1383.5315142896975,4342.13149,0.0,5.0
458,2018-03-01,Brazil,169.71613614158986,124.59654719459563,112.17877954792671,85365.6,4.0,64.17,0.30775,65.5,1160.2356384894738,6552.0,0.0,1.0
459,2018-04-01,Brazil,164.00892338789146,,,,,,,,,,,
460,2018-05-01,Brazil,176.95098706858607,,,,,,,,,,,
461,2018-06-01,Brazil,121.13008271701909,,,,,,,,,,,
462,2013-01-01,Iraq,100.0,100.0,100.0,,8.0,105.1,0.00085,23.52,,,0.0,3.0
463,2013-02-01,Iraq,115.22968163613619,93.8722141073364,100.0,,5.0,107.64,0.00085,32.52,,,0.0,0.0
464,2013-03-01,Iraq,112.30052905948212,120.64034302407764,100.0,,4.0,102.52,0.00085,14.4,,,0.0,0.0
465,2013-04-01,Iraq,112.84621256305007,115.68816849644254,100.0,,2.0,98.85,0.00085,21.48,,,0.0,0.0
466,2013-05-01,Iraq,96.09681830083107,121.69580172454413,100.0,,1.0,99.37,0.00085,28.39,,,0.0,1.0
467,2013-06-01,Iraq,97.48741769377722,115.64811760825519,100.0,,-3.0,99.74,0.00085,17.46,,,0.0,0.0
468,2013-07-01,Iraq,60.473064236604145,119.71446072657024,100.0,,-2.0,105.26,0.00085,19.4,,,0.0,1.0
469,2013-08-01,Iraq,86.15052774341378,117.75667907458887,100.0,,-1.0,108.16,0.00085,14.38,,,0.0,3.0
470,2013-09-01,Iraq,95.85036718307344,114.01309899637188,100.0,,1.0,108.76,0.00085,22.42,,,0.0,0.0
471,2013-10-01,Iraq,93.77970677996859,117.78023842058144,100.0,,6.0,105.43,0.00085,18.4,,,0.0,5.0
472,2013-11-01,Iraq,86.93559715562992,110.81845167978138,100.0,,7.0,102.63,0.00085,26.48,,,0.0,2.0
473,2013-12-01,Iraq,116.85260172862115,131.47764218065308,100.0,,11.0,105.48,0.00085,17.91,,,0.0,1.0
474,2014-01-01,Iraq,150.2600966686846,119.38934175187296,100.73732796877121,,7.0,102.1,0.00084,22.42,,,0.0,3.0
475,2014-02-01,Iraq,147.90447283150033,106.59190500871695,100.73732796877121,,6.0,104.83,0.00084,23.41,,,0.0,0.0
476,2014-03-01,Iraq,148.4836814449599,117.12057673278991,100.73732796877121,,4.0,104.04,0.00084,17.43,,,0.0,0.0
477,2014-04-01,Iraq,113.34839654386595,112.80214861235451,100.73732796877121,998.69,3.0,104.87,0.00085,14.34,,,0.0,0.0
478,2014-05-01,Iraq,116.1460808176802,112.56184328323047,100.73732796877121,1008.62,1.0,105.71,0.00085,20.39,,,0.0,1.0
479,2014-06-01,Iraq,103.95540883317379,109.95853555105309,100.73732796877121,1002.53,-1.0,108.37,0.00085,24.42,,,0.0,0.0
480,2014-07-01,Iraq,71.40917673689853,112.91758940771805,100.73732796877121,1006.03,-2.0,105.23,0.00085,15.44,,,0.0,4.0
481,2014-08-01,Iraq,93.85243687374194,91.97333082033644,100.73732796877121,1010.7,-3.0,100.05,0.00085,12.38,,,0.0,0.0
482,2014-09-01,Iraq,102.73603686099686,77.27701079018047,100.73732796877121,995.98,0.0,95.85,0.00085,9.37,,,0.0,0.0
483,2014-10-01,Iraq,110.02857946351513,82.83466050982425,100.73732796877121,1003.54,4.0,86.08,0.00085,23.47,,,0.0,6.0
484,2014-11-01,Iraq,106.00210293871136,92.52697545116148,100.73732796877121,1001.83,8.0,76.99,0.00085,16.47,,,0.0,0.0
485,2014-12-01,Iraq,151.88648009896832,118.63308674551195,100.73732796877121,998.21,7.0,60.7,0.00084,24.93,,,0.0,1.0
486,2015-01-01,Iraq,162.03724612002262,101.63501861188334,102.45601077374285,998.3,8.0,47.11,0.00085,20.53,,,0.0,1.0
487,2015-02-01,Iraq,149.67035950831684,91.7094661452198,102.45601077374285,874.32,8.0,54.79,0.00084,16.59,469.6284568,,0.0,3.0
488,2015-03-01,Iraq,122.57791471045805,101.95542571738207,102.45601077374285,900.9,6.0,52.83,0.0008300000000000001,14.56,547.7906665,,0.0,0.0
489,2015-04-01,Iraq,104.66220681113865,88.41822551005986,102.45601077374285,870.03,4.0,57.54,0.00084,14.52,594.6773816000001,,0.0,0.0
490,2015-05-01,Iraq,124.30030186452251,100.3934410780757,102.45601077374285,967.37,1.0,62.51,0.00084,16.49,599.1742824,,0.0,1.0
491,2015-06-01,Iraq,90.78544345269842,110.89855345615608,102.45601077374285,1000.56,0.0,61.31,0.0008300000000000001,16.55,576.0554852000001,,0.0,0.0
492,2015-07-01,Iraq,79.79073127684953,120.75107195024265,102.45601077374285,903.4,-3.0,54.34,0.0008300000000000001,12.5,465.84166560000006,,0.0,5.0
493,2015-08-01,Iraq,103.82352492979814,121.81359845450692,102.45601077374285,872.03,-2.0,45.69,0.00084,12.54,494.39766560000004,,0.0,0.0
494,2015-09-01,Iraq,100.1317453698637,131.28445554351413,102.45601077374285,844.9,-2.0,46.28,0.00084,14.58,499.72008339999996,,0.0,4.0
495,2015-10-01,Iraq,88.57375593442931,142.6000094237384,102.45601077374285,781.56,2.0,46.96,0.00085,19.6,446.3830075,,0.0,3.0
496,2015-11-01,Iraq,93.19689629519829,141.0804316072186,102.45601077374285,718.64,8.0,43.11,0.0008699999999999999,20.34,448.9739437,,0.0,0.0
497,2015-12-01,Iraq,117.19630337176716,132.63676200348678,102.45601077374285,730.56,10.0,36.57,0.0008699999999999999,19.95,451.2377302,,0.0,2.0
498,2016-01-01,Iraq,118.04482113245605,114.59737077698723,86.87566522924786,638.54,9.0,29.78,0.0008699999999999999,12.32,448.2056465,,0.0,2.0
499,2016-02-01,Iraq,126.86040116534387,105.51288696225794,86.87566522924786,621.93,5.0,31.03,0.00084,13.3,382.24253799999997,,0.0,0.0
500,2016-03-01,Iraq,104.84063797452923,118.89695142062857,86.87566522924786,579.86,5.0,37.34,0.0008300000000000001,11.31,342.357461,,0.0,0.0
501,2016-04-01,Iraq,98.03642600163192,118.56005277293501,86.87566522924786,551.22,1.0,40.75,0.00084,15.27,375.90233900000004,,0.0,0.0
502,2016-05-01,Iraq,109.41584574016376,126.8929934505018,86.87566522924786,510.23,1.0,45.94,0.00084,12.23,328.628108,,0.0,1.0
503,2016-06-01,Iraq,50.40015404926529,123.28370164444237,86.87566522924786,539.47,-2.0,47.69,0.00084,13.24,316.99188189999995,,0.0,0.0
504,2016-07-01,Iraq,94.18020716301376,131.348065777694,86.87566522924786,566.47,-3.0,44.13,0.00084,16.29,316.49390239999997,,0.0,4.0
505,2016-08-01,Iraq,98.04917108473124,147.38491259482637,86.87566522924786,560.73,-3.0,44.87,0.00084,16.3,298.4325225,,0.0,0.0
506,2016-09-01,Iraq,97.38878183326936,149.02228714130896,86.87566522924786,561.01,1.0,45.04,0.00084,11.24,334.2759483,,0.0,4.0
507,2016-10-01,Iraq,93.92184216322849,160.36375630212504,86.87566522924786,604.5,2.0,49.29,0.00084,16.24,383.64446319999996,,0.0,3.0
508,2016-11-01,Iraq,104.36186615723277,168.64722235310748,86.87566522924786,636.28,8.0,45.26,0.00084,15.23,335.3561764,,0.0,0.0
509,2016-12-01,Iraq,123.29828897259392,130.5305564717523,86.87566522924786,649.48,12.0,52.62,0.0008300000000000001,18.39,289.4964809,,0.0,2.0
510,2017-01-01,Iraq,135.19914885010255,143.66253592800263,98.78615076825486,712.27,10.0,53.59,0.0008300000000000001,19.24,292.8677942,,0.0,2.0
511,2017-02-01,Iraq,169.0985762910977,127.51260425010601,98.78615076825486,734.84,8.0,54.34,0.0008300000000000001,18.24,326.25729060000003,,0.0,0.0
512,2017-03-01,Iraq,152.15814431590073,139.82000659661688,98.78615076825486,664.46,6.0,50.9,0.00084,14.25,334.73789260000007,,0.0,0.0
513,2017-04-01,Iraq,109.35253592520296,137.25910568722608,98.78615076825486,634.98,5.0,52.16,0.00084,14.19,345.15059489999993,,0.0,0.0
514,2017-05-01,Iraq,111.52598819417412,139.49959949111812,98.78615076825486,591.44,2.0,49.89,0.00084,15.25,375.2060529,,0.0,1.0
515,2017-06-01,Iraq,54.819788680980885,123.79729538708006,98.78615076825486,576.11,-1.0,46.17,0.00084,13.19,360.96481989999995,,0.0,3.0
516,2017-07-01,Iraq,91.19259344431715,136.85859680535268,98.78615076825486,575.61,-3.0,47.66,0.00084,14.16,368.595904,,0.0,1.0
517,2017-08-01,Iraq,86.75328705390476,131.70145596758235,98.78615076825486,576.58,-4.0,49.94,0.00084,13.22,381.4560484,,0.0,0.0
518,2017-09-01,Iraq,87.25796463793573,136.69132544880554,98.78615076825486,586.03,-3.0,52.95,0.00084,15.18,393.5495691,,0.0,5.0
519,2017-10-01,Iraq,82.46027205211075,128.02855392734298,98.78615076825486,566.14,2.0,54.92,0.00084,15.18,423.3518482,,0.0,2.0
520,2017-11-01,Iraq,98.51339688327305,142.0345851199171,98.78615076825486,571.55,4.0,59.93,0.00084,17.26,484.02240700000004,,0.0,0.0
521,2017-12-01,Iraq,121.88483155017613,120.3505630683692,98.78615076825486,580.54,12.0,61.19,0.0008300000000000001,24.1,413.5532631,,0.0,2.0
522,2018-01-01,Iraq,119.7613347276634,105.93224332092541,100.60661893576435,584.32,8.0,66.23,0.00084,76.25,433.0418543147058,,0.0,
523,2018-02-01,Iraq,182.02025233924851,97.58045516656458,100.60661893576435,643.11,5.0,63.46,0.00084,61.75,376.6487513527273,,0.0,
524,2018-03-01,Iraq,153.89687842437525,129.34552136832679,100.60661893576435,632.57,,64.17,0.00084,68.25,439.31364064123716,,0.0,
525,2018-04-01,Iraq,107.40103572121636,,,,,,,,,,,
526,2018-05-01,Iraq,109.18606380489855,,,,,,,,,,,
527,2018-06-01,Iraq,52.61240839497908,,,,,,,,,,,
528,2013-01-01,Australia,100.0,100.0,100.0,4878.78,-2.0,105.1,1.049265,51.25,,-964.5266210000001,1.0,20.0
529,2013-02-01,Australia,68.26662620298798,89.95531459793726,100.0,5104.08,1.0,107.64,1.032628,51.5,,1053.5907220000001,1.0,0.0
530,2013-03-01,Australia,75.43611984640087,103.04326648171286,100.0,4966.5,4.0,102.52,1.033665,53.2,,3361.3566939999996,1.0,1.0
531,2013-04-01,Australia,123.03253975039671,129.6554353120566,100.0,5191.22,11.0,98.85,1.03767,52.0,,2121.237607,1.0,11.0
532,2013-05-01,Australia,158.37494797191468,122.68472436942757,100.0,4926.57,17.0,99.37,0.9922790000000001,54.0,,2464.0901519999998,1.0,0.0
533,2013-06-01,Australia,184.439210056289,118.75622101272793,100.0,4802.59,21.0,99.74,0.942614,48.2,,3548.849761,1.0,0.0
534,2013-07-01,Australia,174.05440423027093,124.27836252356043,100.0,5051.98,24.0,105.26,0.916587,47.75,,222.88465950000003,1.0,10.0
535,2013-08-01,Australia,163.36424169594176,123.14322624367307,100.0,5134.96,24.0,108.16,0.903751,52.0,,1683.6813120000002,1.0,0.0
536,2013-09-01,Australia,196.90457555887318,118.45761240178743,100.0,5218.88,19.0,108.76,0.926318,46.8,,1328.583092,1.0,4.0
537,2013-10-01,Australia,175.884571406022,148.40953853321756,100.0,5425.5,14.0,105.43,0.9516889999999999,49.75,,578.7499762,1.0,4.0
538,2013-11-01,Australia,107.94829418347143,143.71333573349708,100.0,5320.05,10.0,102.63,0.9325030000000001,55.75,,62.51749557,1.0,0.0
539,2013-12-01,Australia,116.94804895854573,148.2199961879752,100.0,5352.21,2.0,105.48,0.8981540000000001,53.0,,4562.276557,1.0,10.0
540,2014-01-01,Australia,128.93616541501734,148.50378025794703,104.27967412107678,5190.0,-1.0,102.1,0.8857889999999999,59.0,,205.5972067,1.0,20.0
541,2014-02-01,Australia,79.01978617513943,132.76858891547894,104.27967412107678,5404.82,0.0,104.83,0.895273,53.25,,2041.584851,1.0,0.0
542,2014-03-01,Australia,86.59803500609303,143.36390012494968,104.27967412107678,5394.83,4.0,104.04,0.90656,49.8,,3907.837446,1.0,0.0
543,2014-04-01,Australia,131.33302766343866,143.00387555856753,104.27967412107678,5489.07,11.0,104.87,0.9315530000000001,51.75,,1897.1426440000002,1.0,12.0
544,2014-05-01,Australia,150.6129683584681,135.37347254283233,104.27967412107678,5492.55,18.0,105.71,0.930383,51.75,,829.4467562000001,1.0,0.0
545,2014-06-01,Australia,175.75420758055077,131.00658633177324,104.27967412107678,5395.75,23.0,108.37,0.9365290000000001,47.2,,1454.623793,1.0,0.0
546,2014-07-01,Australia,163.53890573309562,140.0326139901311,104.27967412107678,5632.91,26.0,105.23,0.939077,51.0,,317.4483912,1.0,10.0
547,2014-08-01,Australia,157.08422865486142,147.6524280480315,104.27967412107678,5625.9,25.0,100.05,0.9306909999999999,48.0,,1458.781062,1.0,0.0
548,2014-09-01,Australia,178.84554493958163,143.14576759355342,104.27967412107678,5292.81,20.0,95.85,0.905459,47.5,,-1313.953278,1.0,4.0
549,2014-10-01,Australia,140.23361197524451,144.24701920836952,104.27967412107678,5526.6,15.0,86.08,0.875811,48.5,,-453.27570760000003,1.0,4.0
550,2014-11-01,Australia,95.685403667475,136.61026281793343,104.27967412107678,5313.0,7.0,76.99,0.865692,51.2,,-448.0891334,1.0,0.0
551,2014-12-01,Australia,113.35644335539105,144.67269531332727,104.27967412107678,5411.02,2.0,60.7,0.8233530000000001,51.0,,1998.99432,1.0,10.0
552,2015-01-01,Australia,119.08977393268435,144.38891124335544,106.53964971195438,5588.32,-1.0,47.11,0.807521,53.0,,-643.2682541,1.0,19.0
553,2015-02-01,Australia,76.65811041510659,129.93074821576064,106.53964971195438,5928.77,2.0,54.79,0.779347,60.5,1056.9282859999998,489.203253,1.0,0.0
554,2015-03-01,Australia,82.92750643832875,142.93822401999194,106.53964971195438,5891.51,5.0,52.83,0.773392,49.6,1010.812386,626.995601,1.0,0.0
555,2015-04-01,Australia,117.74155359855835,139.4565746839196,106.53964971195438,5789.98,12.0,57.54,0.772122,53.0,1131.022893,-2409.685095,1.0,13.0
556,2015-05-01,Australia,141.285354434578,145.37897880090642,106.53964971195438,5777.16,20.0,62.51,0.788439,52.0,867.7993293999999,-357.1823685,1.0,0.0
557,2015-06-01,Australia,150.41378182873902,142.7095025307609,106.53964971195438,5459.01,24.0,61.31,0.770774,54.25,1105.6821619999998,-1030.147649,1.0,0.0
558,2015-07-01,Australia,153.03162837806732,139.98496367987462,106.53964971195438,5699.16,27.0,54.34,0.741552,49.75,1123.764457,-1917.395371,1.0,10.0
559,2015-08-01,Australia,143.35525011533088,137.35678434528472,106.53964971195438,5206.98,26.0,45.69,0.730266,50.4,1002.71193,-191.8069969,1.0,0.0
560,2015-09-01,Australia,163.68223547418137,133.83383807365678,106.53964971195438,5021.63,21.0,46.28,0.705681,51.25,999.937842,-1651.8424400000001,1.0,4.0
561,2015-10-01,Australia,132.152041333084,139.56564094961772,106.53964971195438,5239.44,14.0,46.96,0.719986,49.0,1047.225684,-2248.5505420000004,1.0,4.0
562,2015-11-01,Australia,89.05836447188791,131.78381583684532,106.53964971195438,5166.52,8.0,43.11,0.7145630000000001,49.4,941.3952501,-2612.901379,1.0,0.0
563,2015-12-01,Australia,109.40912067603158,138.71852432283615,106.53964971195438,5295.86,2.0,36.57,0.7243689999999999,59.0,1270.892908,-896.6822034,1.0,11.0
564,2016-01-01,Australia,115.88094470788636,138.71852432283615,106.77431983484269,5005.52,0.0,29.78,0.70267,51.0,1123.967431,-2069.333933,1.0,19.0
565,2016-02-01,Australia,73.71216982718687,129.37271013786824,106.77431983484269,4880.93,0.0,31.03,0.712866,53.5,941.9030844,-1466.929925,1.0,0.0
566,2016-03-01,Australia,77.65545240240563,138.29496600944537,106.77431983484269,5082.78,5.0,37.34,0.749343,57.75,940.3585578,27.69067273,1.0,2.0
567,2016-04-01,Australia,96.26999734104773,133.32133251445393,106.77431983484269,5252.22,11.0,40.75,0.766204,50.75,980.7695175000001,-116.45011029999999,1.0,10.0
568,2016-05-01,Australia,115.42516458726575,148.03680721743362,106.77431983484269,5378.56,19.0,45.94,0.7316600000000001,45.4,931.2027881000001,136.9271211,1.0,0.0
569,2016-06-01,Australia,117.77279393871632,146.0280819161778,106.77431983484269,5233.38,24.0,47.69,0.739711,46.0,1023.258539,-1266.375223,1.0,0.0
570,2016-07-01,Australia,134.39838621328556,151.42527372456004,106.77431983484269,5562.36,26.0,44.13,0.752537,53.4,1118.4396160000001,176.8592802,1.0,10.0
571,2016-08-01,Australia,133.5704467321665,154.2525254664436,106.77431983484269,5433.03,27.0,44.87,0.762205,44.75,971.8726867,-532.2190791,1.0,0.0
572,2016-09-01,Australia,145.86166495510315,149.36783921726425,106.77431983484269,5435.92,21.0,45.04,0.757825,45.75,958.5275792000001,-297.71398189999996,1.0,4.0
573,2016-10-01,Australia,114.29017719145115,141.54577606471972,106.77431983484269,5317.73,15.0,49.29,0.761563,45.0,869.4616009,422.7283114,1.0,4.0
574,2016-11-01,Australia,83.88172266282324,144.49056523856922,106.77431983484269,5440.47,8.0,45.26,0.7526729999999999,48.0,891.9657662000001,2079.094513,1.0,0.0
575,2016-12-01,Australia,121.3585742754355,154.2525254664436,106.77431983484269,5665.79,2.0,52.62,0.73393,50.25,1315.863324,6103.286385,1.0,12.0
576,2017-01-01,Australia,124.26369102035179,154.34676719117306,113.3837021695611,5620.91,-4.0,53.59,0.744267,54.0,1105.3261189999998,1634.656201,1.0,20.0
577,2017-02-01,Australia,68.9658930650203,136.62720515046908,113.3837021695611,5712.22,-5.0,54.34,0.766378,50.0,880.9626992000001,3546.7421189999995,1.0,0.0
578,2017-03-01,Australia,76.98033220930745,149.2270060780618,113.3837021695611,5864.9,3.0,50.9,0.7622439999999999,47.75,831.4275132,3253.718372,1.0,0.0
579,2017-04-01,Australia,98.28004310697163,146.54058747538068,113.3837021695611,5924.06,14.0,52.16,0.7544850000000001,45.0,912.434302,2053.8910579999997,1.0,12.0
580,2017-05-01,Australia,106.57287361332821,144.74787691395412,113.3837021695611,5724.57,20.0,49.89,0.743424,45.0,918.5009507000001,-112.20257420000002,1.0,0.0
581,2017-06-01,Australia,113.12291594046577,144.1284228806201,113.3837021695611,5721.49,25.0,46.17,0.754445,46.5,1089.2273519999999,1847.886796,1.0,0.0
582,2017-07-01,Australia,134.24251335818158,150.57180372307755,113.3837021695611,5720.59,24.0,47.66,0.77923,51.6,1251.504484,-3848.207015,1.0,10.0
583,2017-08-01,Australia,126.41091241524003,147.31040470996842,113.3837021695611,5714.52,23.0,49.94,0.791732,50.0,1048.751403,-823.4675585,1.0,0.0
584,2017-09-01,Australia,139.26492654057157,145.9232512336136,113.3837021695611,5681.6,18.0,52.95,0.797345,46.75,1014.088504,-431.2980477,1.0,4.0
585,2017-10-01,Australia,114.1265059957964,150.76452275567038,113.3837021695611,5909.0,12.0,54.92,0.7795979999999999,43.4,992.7651626,559.3577514,1.0,4.0
586,2017-11-01,Australia,85.5755128348471,141.739553993096,113.3837021695611,5969.9,7.0,59.93,0.7626350000000001,49.5,1047.633852,-475.0376484,1.0,0.0
587,2017-12-01,Australia,121.03508407644628,160.72661428662192,113.3837021695611,6065.1,2.0,61.19,0.7644350000000001,49.8,1443.500866,2192.541997,1.0,10.0
588,2018-01-01,Australia,113.43464647469992,205.99123234291284,121.06950755489207,6037.7,-3.0,66.23,0.770246,75.625,1135.5755174128312,579.0585730852945,1.0,2.0
589,2018-02-01,Australia,62.54131651244168,142.73279823799743,121.06950755489207,6016.0,1.0,63.46,0.77918,60.125,1055.0534702545692,1248.9323007775674,1.0,0.0
590,2018-03-01,Australia,75.18351938169494,154.52783837014758,121.06950755489207,5759.4,,64.17,0.77918,45.5,1023.957005746469,,1.0,2.0
591,2018-04-01,Australia,97.81204965502543,,,,,,,,,,,
592,2018-05-01,Australia,105.14117720250277,,,,,,,,,,,
593,2018-06-01,Australia,112.1258798950654,,,,,,,,,,,
594,2013-01-01,United Kingdom,100.0,100.0,100.0,6276.88,19.0,105.1,1.597848,37.0,,-12584.00176,1.0,9.0
595,2013-02-01,United Kingdom,118.72300921669151,92.14290247346459,100.0,6360.81,20.0,107.64,1.5506790000000001,35.75,,-11538.56907,1.0,5.0
596,2013-03-01,United Kingdom,120.63382664064777,102.23428897808948,100.0,6411.74,22.0,102.52,1.508721,35.8,,-8645.6916,1.0,7.0
597,2013-04-01,United Kingdom,113.93956450234596,106.73499500230051,100.0,6430.12,21.0,98.85,1.530162,33.75,,-7672.57452,1.0,16.0
598,2013-05-01,United Kingdom,109.28455898681169,104.39559567817987,100.0,6583.09,20.0,99.37,1.5302,34.5,,3414.39582,1.0,6.0
599,2013-06-01,United Kingdom,94.64577758907973,97.99060749813576,100.0,6215.47,18.0,99.74,1.546607,31.2,,-7234.82595,1.0,1.0
600,2013-07-01,United Kingdom,74.46596825887352,101.80988116581257,100.0,6621.06,16.0,105.26,1.517982,31.0,,-7999.4664,1.0,23.0
601,2013-08-01,United Kingdom,97.3434446144792,101.23990544035286,100.0,6412.93,18.0,108.16,1.549145,29.75,,-9877.7503,1.0,31.0
602,2013-09-01,United Kingdom,102.91454340905098,98.56137650922592,100.0,6462.22,21.0,108.76,1.585004,32.2,,-14786.113519999999,1.0,5.0
603,2013-10-01,United Kingdom,127.1076477220698,111.26941566580463,100.0,6731.43,20.0,105.43,1.609206,33.5,,-15729.6087,1.0,9.0
604,2013-11-01,United Kingdom,124.07244636588499,108.89352520268447,100.0,6650.57,23.0,102.63,1.60968,33.75,,-17720.491830000003,1.0,0.0
605,2013-12-01,United Kingdom,114.92491230834507,113.12491075536656,100.0,6749.09,18.0,105.48,1.636876,34.4,,-9745.32552,1.0,16.0
606,2014-01-01,United Kingdom,105.84567572542142,111.52128385346428,103.83326923507296,6510.44,16.0,102.1,1.64687,42.75,,-13457.2958,1.0,9.0
607,2014-02-01,United Kingdom,137.32814842134215,102.02803471417921,103.83326923507296,6809.7,16.0,104.83,1.6551810000000002,40.5,,-10596.69588,1.0,5.0
608,2014-03-01,United Kingdom,136.9878261554639,112.64536959177522,103.83326923507296,6598.37,17.0,104.04,1.6628759999999998,37.6,,-13334.08049,1.0,6.0
609,2014-04-01,United Kingdom,146.02074972706671,107.75317710894986,103.83326923507296,6780.03,19.0,104.87,1.673413,34.25,,-16764.315,1.0,17.0
610,2014-05-01,United Kingdom,121.27555104369335,110.15326278379793,103.83326923507296,6844.51,20.0,105.71,1.6844139999999999,35.25,,-14675.11376,1.0,6.0
611,2014-06-01,United Kingdom,93.06992848599728,107.96855415761,103.83326923507296,6743.94,19.0,108.37,1.69097,32.4,,-16518.085759999998,1.0,1.0
612,2014-07-01,United Kingdom,88.55695508664307,111.46694378778022,103.83326923507296,6730.11,17.0,105.23,1.708393,33.25,,-22479.74943,1.0,23.0
613,2014-08-01,United Kingdom,118.56483204355507,111.57324406225706,103.83326923507296,6819.75,20.0,100.05,1.670511,35.0,,-18525.61868,1.0,31.0
614,2014-09-01,United Kingdom,112.14201214291373,107.52193434768122,103.83326923507296,6622.72,18.0,95.85,1.630668,34.75,,-17043.89813,1.0,5.0
615,2014-10-01,United Kingdom,148.53688195397356,111.33525837312985,103.83326923507296,6546.47,20.0,86.08,1.6074540000000002,36.0,,-16598.08156,1.0,9.0
616,2014-11-01,United Kingdom,133.85683634280062,108.62142823144902,103.83326923507296,6722.62,19.0,76.99,1.577954,36.6,,-9622.64688,1.0,0.0
617,2014-12-01,United Kingdom,147.29000919186365,112.97735962810768,103.83326923507296,6566.09,19.0,60.7,1.562936,36.0,,-15588.35696,1.0,16.0
618,2015-01-01,United Kingdom,118.62358673536545,113.56835742277364,110.72227296814924,6749.4,18.0,47.11,1.51708,44.5,,-16381.426440000001,1.0,9.0
619,2015-02-01,United Kingdom,146.6930859348397,103.33338621904205,110.72227296814924,6946.66,21.0,54.79,1.531623,48.25,600.3685927,-18014.493000000002,1.0,5.0
620,2015-03-01,United Kingdom,155.87795890417232,114.70275587428007,110.72227296814924,6773.04,20.0,52.83,1.498318,43.2,613.8993035,-12659.8678,1.0,6.0
621,2015-04-01,United Kingdom,147.85292241481784,109.64000698091354,110.72227296814924,6960.63,20.0,57.54,1.493118,39.75,612.6941809,-11190.7578,1.0,17.0
622,2015-05-01,United Kingdom,136.48957638227836,113.31450602103794,110.72227296814924,6984.43,23.0,62.51,1.544766,40.0,518.8373438,-10806.2455,1.0,6.0
623,2015-06-01,United Kingdom,105.55994705419981,109.85102095860634,110.72227296814924,6520.98,21.0,61.31,1.557244,37.5,509.43405199999995,-14528.459840000001,1.0,1.0
624,2015-07-01,United Kingdom,106.2929659287978,113.60286534769709,110.72227296814924,6696.28,20.0,54.34,1.555712,35.75,602.4960223999999,-16699.845119999998,1.0,23.0
625,2015-08-01,United Kingdom,143.19114818124686,118.25032921353663,110.72227296814924,6247.94,22.0,45.69,1.558574,40.8,648.6789116,-10918.78197,1.0,31.0
626,2015-09-01,United Kingdom,122.48328175191068,114.3997207634581,110.72227296814924,6061.61,23.0,46.28,1.5339610000000001,40.25,535.0901142,-14189.291130000001,1.0,5.0
627,2015-10-01,United Kingdom,167.2905584566879,120.07131637817513,110.72227296814924,6361.09,23.0,46.96,1.5323360000000001,39.75,553.0171220999999,-19451.6049,1.0,9.0
628,2015-11-01,United Kingdom,144.1718632990815,116.07672658617464,110.72227296814924,6356.09,19.0,43.11,1.519624,37.4,501.44224689999993,-15550.77392,1.0,0.0
629,2015-12-01,United Kingdom,152.8696104949528,120.52110933062559,110.72227296814924,6242.32,14.0,36.57,1.500192,50.5,723.2097372000001,-6198.36722,1.0,17.0
630,2016-01-01,United Kingdom,118.57275199847092,121.05380063145536,115.24822604535385,6083.79,17.0,29.78,1.44208,45.4,497.9389898,-13512.011999999999,1.0,9.0
631,2016-02-01,United Kingdom,159.53732483341398,114.48341239746784,115.24822604535385,6097.09,19.0,31.03,1.4315950000000002,44.5,504.1740807,-15359.47873,1.0,5.0
632,2016-03-01,United Kingdom,184.8338827599781,123.04137777848291,115.24822604535385,6174.9,21.0,37.34,1.424819,45.25,526.6959586,-21851.46,1.0,7.0
